Label,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11
5,1,female,bachelor,TX,Photoshop/Perl/AfterEffect/CSS/NodeJS/,54,female,bachelor,WA,Site Reliability Engineer,C/C++/Java/Python/Go/Perl/Ruby/Unix/Linux/TCP/IP/SDN
1,1,female,bachelor,TX,Photoshop/Perl/AfterEffect/CSS/NodeJS/,55,female,master,NY,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
9,1,female,bachelor,TX,Photoshop/Perl/AfterEffect/CSS/NodeJS/,56,male,master,GA,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
2,1,female,bachelor,TX,Photoshop/Perl/AfterEffect/CSS/NodeJS/,57,male,master,WA,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
8,1,female,bachelor,TX,Photoshop/Perl/AfterEffect/CSS/NodeJS/,58,male,bachelor,GA,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
7,1,female,bachelor,TX,Photoshop/Perl/AfterEffect/CSS/NodeJS/,59,male,bachelor,WA,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
7,1,female,bachelor,TX,Photoshop/Perl/AfterEffect/CSS/NodeJS/,60,female,master,UT,Mobile Software Engineer,Java/C#/Objective-C/Swift
5,1,female,bachelor,TX,Photoshop/Perl/AfterEffect/CSS/NodeJS/,61,female,bachelor,GA,Mobile Software Engineer,Java/C#/Objective-C/Swift
7,1,female,bachelor,TX,Photoshop/Perl/AfterEffect/CSS/NodeJS/,62,male,master,GA,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
4,1,female,bachelor,TX,Photoshop/Perl/AfterEffect/CSS/NodeJS/,63,male,master,WA,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
7,1,female,bachelor,TX,Photoshop/Perl/AfterEffect/CSS/NodeJS/,64,female,bachelor,WA,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
3,1,female,bachelor,TX,Photoshop/Perl/AfterEffect/CSS/NodeJS/,65,male,master,WA,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
7,1,female,bachelor,TX,Photoshop/Perl/AfterEffect/CSS/NodeJS/,66,male,bachelor,NY,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
0,1,female,bachelor,TX,Photoshop/Perl/AfterEffect/CSS/NodeJS/,67,male,master,CA,Product Engineer,CAD/CAM
8,1,female,bachelor,TX,Photoshop/Perl/AfterEffect/CSS/NodeJS/,68,male,bachelor,WA,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
4,1,female,bachelor,TX,Photoshop/Perl/AfterEffect/CSS/NodeJS/,69,female,master,WA,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
3,1,female,bachelor,TX,Photoshop/Perl/AfterEffect/CSS/NodeJS/,70,male,master,UT,Product Engineer,CAD/CAM
0,1,female,bachelor,TX,Photoshop/Perl/AfterEffect/CSS/NodeJS/,71,female,bachelor,GA,Site Reliability Engineer,C/C++/Java/Python/Go/Perl/Ruby/Unix/Linux/TCP/IP/SDN
4,1,female,bachelor,TX,Photoshop/Perl/AfterEffect/CSS/NodeJS/,72,female,bachelor,NJ,Mobile Software Engineer,Java/C#/Objective-C/Swift
3,1,female,bachelor,TX,Photoshop/Perl/AfterEffect/CSS/NodeJS/,73,male,master,NY,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
7,1,female,bachelor,TX,Photoshop/Perl/AfterEffect/CSS/NodeJS/,74,male,bachelor,WA,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
1,1,female,bachelor,TX,Photoshop/Perl/AfterEffect/CSS/NodeJS/,75,female,bachelor,CA,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
2,1,female,bachelor,TX,Photoshop/Perl/AfterEffect/CSS/NodeJS/,76,female,bachelor,UT,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
1,1,female,bachelor,TX,Photoshop/Perl/AfterEffect/CSS/NodeJS/,77,male,master,UT,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
0,1,female,bachelor,TX,Photoshop/Perl/AfterEffect/CSS/NodeJS/,78,male,master,CA,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
3,1,female,bachelor,TX,Photoshop/Perl/AfterEffect/CSS/NodeJS/,79,female,bachelor,CA,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
4,1,female,bachelor,TX,Photoshop/Perl/AfterEffect/CSS/NodeJS/,80,female,bachelor,AZ,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
2,1,female,bachelor,TX,Photoshop/Perl/AfterEffect/CSS/NodeJS/,81,male,bachelor,AZ,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
5,1,female,bachelor,TX,Photoshop/Perl/AfterEffect/CSS/NodeJS/,82,male,bachelor,UT,Product Engineer,CAD/CAM
2,1,female,bachelor,TX,Photoshop/Perl/AfterEffect/CSS/NodeJS/,83,male,master,CA,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
4,1,female,bachelor,TX,Photoshop/Perl/AfterEffect/CSS/NodeJS/,84,female,master,UT,Product Engineer,CAD/CAM
2,1,female,bachelor,TX,Photoshop/Perl/AfterEffect/CSS/NodeJS/,85,female,master,WA,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
9,1,female,bachelor,TX,Photoshop/Perl/AfterEffect/CSS/NodeJS/,86,male,bachelor,AZ,Site Reliability Engineer,C/C++/Java/Python/Go/Perl/Ruby/Unix/Linux/TCP/IP/SDN
8,1,female,bachelor,TX,Photoshop/Perl/AfterEffect/CSS/NodeJS/,87,male,master,NY,Mobile Software Engineer,Java/C#/Objective-C/Swift
10,1,female,bachelor,TX,Photoshop/Perl/AfterEffect/CSS/NodeJS/,88,male,bachelor,AZ,Site Reliability Engineer,C/C++/Java/Python/Go/Perl/Ruby/Unix/Linux/TCP/IP/SDN
8,1,female,bachelor,TX,Photoshop/Perl/AfterEffect/CSS/NodeJS/,89,female,master,NJ,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
7,1,female,bachelor,TX,Photoshop/Perl/AfterEffect/CSS/NodeJS/,90,male,bachelor,GA,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
2,1,female,bachelor,TX,Photoshop/Perl/AfterEffect/CSS/NodeJS/,91,female,bachelor,WA,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
0,1,female,bachelor,TX,Photoshop/Perl/AfterEffect/CSS/NodeJS/,92,male,master,UT,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
7,1,female,bachelor,TX,Photoshop/Perl/AfterEffect/CSS/NodeJS/,93,male,master,WA,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
2,1,female,bachelor,TX,Photoshop/Perl/AfterEffect/CSS/NodeJS/,94,male,master,GA,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
8,1,female,bachelor,TX,Photoshop/Perl/AfterEffect/CSS/NodeJS/,95,male,master,CA,Site Reliability Engineer,C/C++/Java/Python/Go/Perl/Ruby/Unix/Linux/TCP/IP/SDN
6,1,female,bachelor,TX,Photoshop/Perl/AfterEffect/CSS/NodeJS/,96,female,master,CA,Product Engineer,CAD/CAM
1,1,female,bachelor,TX,Photoshop/Perl/AfterEffect/CSS/NodeJS/,97,male,master,UT,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
10,1,female,bachelor,TX,Photoshop/Perl/AfterEffect/CSS/NodeJS/,98,male,master,AZ,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
3,1,female,bachelor,TX,Photoshop/Perl/AfterEffect/CSS/NodeJS/,99,female,bachelor,AZ,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
4,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,0,male,bachelor,WA,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
4,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,1,female,master,UT,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
5,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,2,male,master,UT,Product Engineer,CAD/CAM
3,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,3,female,master,TX,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
6,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,4,male,bachelor,TX,Mobile Software Engineer,Java/C#/Objective-C/Swift
10,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,5,male,bachelor,CA,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
8,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,6,female,bachelor,TX,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
0,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,7,female,master,NJ,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
1,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,8,male,master,TX,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
6,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,9,female,bachelor,CA,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
5,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,10,female,master,UT,Site Reliability Engineer,C/C++/Java/Python/Go/Perl/Ruby/Unix/Linux/TCP/IP/SDN
4,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,11,female,master,WA,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
5,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,12,female,bachelor,AZ,Site Reliability Engineer,C/C++/Java/Python/Go/Perl/Ruby/Unix/Linux/TCP/IP/SDN
2,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,13,male,bachelor,UT,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
4,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,14,female,master,NY,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
5,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,15,male,master,CA,Mobile Software Engineer,Java/C#/Objective-C/Swift
7,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,16,female,bachelor,GA,Mobile Software Engineer,Java/C#/Objective-C/Swift
9,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,17,male,bachelor,NJ,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
1,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,18,female,bachelor,NY,Mobile Software Engineer,Java/C#/Objective-C/Swift
6,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,19,female,bachelor,AZ,Mobile Software Engineer,Java/C#/Objective-C/Swift
7,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,20,male,bachelor,WA,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
6,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,21,female,master,WA,Product Engineer,CAD/CAM
2,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,22,female,master,AZ,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
6,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,23,male,bachelor,NY,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
10,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,24,male,master,AZ,Product Engineer,CAD/CAM
3,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,25,female,master,GA,Mobile Software Engineer,Java/C#/Objective-C/Swift
2,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,26,female,master,UT,Mobile Software Engineer,Java/C#/Objective-C/Swift
9,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,27,female,master,GA,Product Engineer,CAD/CAM
6,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,28,male,master,NY,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
8,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,29,male,bachelor,UT,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
2,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,30,female,bachelor,WA,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
9,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,31,female,master,CA,Site Reliability Engineer,C/C++/Java/Python/Go/Perl/Ruby/Unix/Linux/TCP/IP/SDN
0,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,32,female,bachelor,CA,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
4,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,33,female,bachelor,NJ,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
4,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,34,male,master,CA,Site Reliability Engineer,C/C++/Java/Python/Go/Perl/Ruby/Unix/Linux/TCP/IP/SDN
9,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,35,female,master,AZ,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
0,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,36,male,bachelor,NY,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
5,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,37,male,bachelor,GA,Product Engineer,CAD/CAM
5,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,38,male,master,NJ,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
6,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,39,male,master,NJ,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
5,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,40,female,master,UT,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
5,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,41,female,master,TX,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
2,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,42,female,bachelor,TX,Product Engineer,CAD/CAM
9,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,43,male,bachelor,WA,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
0,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,44,male,master,NY,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
10,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,45,female,bachelor,AZ,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
4,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,46,male,bachelor,NY,Product Engineer,CAD/CAM
3,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,47,female,master,NY,Product Engineer,CAD/CAM
3,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,48,female,master,WA,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
2,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,49,male,master,GA,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
0,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,50,female,bachelor,NJ,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
4,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,51,male,master,TX,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
10,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,52,male,bachelor,GA,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
9,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,53,female,master,AZ,Product Engineer,CAD/CAM
0,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,54,female,bachelor,NJ,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
5,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,55,female,master,AZ,Mobile Software Engineer,Java/C#/Objective-C/Swift
5,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,56,male,bachelor,CA,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
4,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,57,male,master,CA,Mobile Software Engineer,Java/C#/Objective-C/Swift
0,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,58,male,master,WA,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
7,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,59,female,master,AZ,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
5,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,60,female,master,WA,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
5,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,61,female,bachelor,NJ,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
3,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,62,female,bachelor,GA,Product Engineer,CAD/CAM
4,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,63,female,master,TX,Product Engineer,CAD/CAM
3,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,64,male,bachelor,NY,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
3,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,65,female,master,TX,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
2,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,66,female,master,GA,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
3,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,67,female,master,NJ,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
9,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,68,male,bachelor,NJ,Product Engineer,CAD/CAM
10,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,69,male,bachelor,TX,UX Designer,HTML/CSS/Photoshop/Illustrator/AfterEffect/Wireframing
3,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,70,female,bachelor,CA,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
1,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,71,male,bachelor,CA,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
2,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,72,male,bachelor,CA,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
0,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,73,female,bachelor,WA,Mobile Software Engineer,Java/C#/Objective-C/Swift
2,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,74,male,master,WA,Product Engineer,CAD/CAM
2,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,75,male,bachelor,WA,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
6,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,76,male,master,NJ,Front-End Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git
3,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,77,female,bachelor,NY,Product Engineer,CAD/CAM
1,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,78,female,bachelor,NY,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
10,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,79,female,bachelor,NY,Mobile Software Engineer,Java/C#/Objective-C/Swift
5,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,80,female,master,CA,Back-End Software Engineer,C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux/Git
9,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,81,male,master,TX,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
5,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,82,male,master,AZ,Full Stack Software Engineer,HTML/CSS/Javascript/RESTful APIs/Bootstrap/jQuery/Angular/React/Git/C/C++/Java/C#/Ruby/Python/Flask/Datastrcutes and Algorithms/Operating System/Linux
7,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,83,male,master,NJ,Quality Assurance Engineer,HTML/CSS/XML/NodeJS/Angular/NoSQL
4,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,84,female,bachelor,CA,Enterprise Engineer,SOAP/REST APIs/GraphQL/React/Angular/UI/UX
1,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,85,female,bachelor,NJ,Mobile Software Engineer,Java/C#/Objective-C/Swift
6,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,86,male,master,AZ,Site Reliability Engineer,C/C++/Java/Python/Go/Perl/Ruby/Unix/Linux/TCP/IP/SDN
5,2,female,highschool,NJ,Objective-C/Wireframing/NoSQL/Python/Operating System/,87,female,bachelor,UT,Sales Engineer,PaaS/IaaS/Cloud/RFI/RFP/SQL
